imageX,imageY,umapX,umapY,cluster,nCount
183.04647558500002,398.36489679500005,397.4935100679021,353.2495918869795,1,13370
389.17384668100004,373.631677668,519.2975268964391,470.0483682751479,0,14265
200.808954457,231.376941353,261.7561565045934,239.87094193695205,7,8823
254.096391073,348.898458541,69.70406633659411,272.41241514681,2,41228
115.507747781,441.635121489,344.0644101504903,146.12429171798846,5,26975
236.333912201,243.76936847300001,177.88773638053942,159.97954636810442,6,24044
307.435462802,231.376941353,73.61813646598864,171.92236214874407,3,28274
449.586928891,169.569711092,147.4308834676366,136.27935677765032,4,28402
399.810679959,342.70224498100004,515.9634099607091,433.4157589077773,0,11763
342.960420546,268.5025876,27.891622603378778,271.7966786771836,2,25713
371.411367809,194.30293021900002,153.13008886619616,142.7109006047072,4,30493
463.786584966,157.177283972,176.73538786216784,135.1459625363173,6,32469
328.760764471,293.235806727,462.6249657277684,383.9220884442152,12,13470
446.02410609400005,373.631677668,422.67821890159655,381.1489465832533,1,14796
346.52324334300005,447.831335049,485.9871016149144,508.2965496182265,9,25018
474.47505335700004,423.09811592200003,423.33114010139514,391.80712729690686,1,1199
101.30809170600001,404.56111035500004,375.8700237874608,84.37112599609515,11,35331
310.99828559900004,299.432020287,459.1941581372838,362.8186824917616,12,15932
357.16007662100003,194.30293021900002,171.2229714994054,146.13775044677874,6,27116
293.18417161400004,243.76936847300001,71.85848814292956,215.26727110145706,3,37130
140.395872247,472.56455417600006,316.6336206053119,235.55887073276656,7,9601
399.810679959,355.04303698800004,515.9728274945836,486.1895921826186,0,16592
378.48537829000003,355.094672101,531.0221062306981,471.62295609710833,0,18121
474.47505335700004,274.69880116,518.905328333817,260.8586426079096,14,41185
474.47505335700004,472.56455417600006,340.46459507986117,452.6513221859755,8,45724
303.872640005,484.95698129600004,256.2953339223485,326.4056566357436,10,45741
332.32358726800004,497.29777330300004,414.3404052857976,517.4334171414198,9,24174
154.595528322,361.23925054800003,332.24070158644724,203.70988875625747,5,19112
278.98451553900003,219.036149346,156.602500498734,169.2592325806441,4,27410
328.760764471,367.435464108,519.7145925168614,507.0103290676894,0,26415
403.37350275600005,497.29777330300004,322.697227754138,442.4625399708571,8,33111
286.110161133,342.70224498100004,520.618306220017,517.9291370510878,0,33007
310.99828559900004,212.839935786,153.73043876930285,150.83122283218523,4,28614
357.16007662100003,219.036149346,40.55167299552966,174.04341131446978,3,40831
460.27539728200003,385.972469675,436.1467228536229,387.2323992848219,1,4098
183.04647558500002,324.16523941400004,110.81858736320544,186.20792061088702,4,29791
431.82445001900004,212.839935786,56.12274271293688,212.42170363662856,3,19658
449.586928891,231.376941353,23.45455747886706,270.27676321564337,2,15008
328.760764471,305.576598734,491.8651447896581,452.30888158081194,0,20470
353.64888893700004,188.106716659,183.35815531059313,150.40034085510393,6,21841
485.111886635,280.84337960700003,520.8271132115941,259.0524043142618,14,21161
264.784859464,206.64372222600002,203.95701986595202,164.66264754532,6,21632
207.93460005100002,441.635121489,444.3304048184972,375.74148207901135,1,4951
421.135981628,491.10155974300005,329.3239110414605,444.70974236724993,8,36594
431.82445001900004,435.43890792900004,392.58850079818774,390.5023458599867,1,11721
318.07229608,423.09811592200003,489.01622158332873,530.0429943203749,0,22411
424.69880442500005,200.447508666,37.65591245933581,167.7887859940352,3,25309
289.67298393000004,361.23925054800003,504.00286775871325,511.90665990112444,0,22352
392.736669478,454.027548609,462.6583085660558,421.83485060928484,0,17342
76.41996724,447.831335049,333.62236779972125,153.36993962524554,5,13183
456.712574485,169.569711092,150.53307873054553,139.36294347046038,4,27667
168.795184397,299.432020287,214.63752847953845,191.71491891143938,6,23041
456.712574485,478.76076773600005,338.35412275835085,451.2745264172377,8,30402
467.34940776300004,336.50603142100005,415.28128844543505,353.1421425938429,1,7912
250.58520338900001,268.5025876,40.77039819999743,175.82891613243243,3,28746
481.54906383800005,200.447508666,14.637456953964715,229.99951273201125,2,37548
104.87091450300001,398.36489679500005,385.1155982617955,62.31209069488665,11,25368
428.261627222,280.84337960700003,516.5650950078588,415.28195172546526,0,17330
374.97419060600004,472.56455417600006,454.17904716774035,520.2766063809217,9,26280
428.261627222,392.168683235,380.9840009812932,382.98600941894665,1,10613
229.25990172000002,293.235806727,48.56959444328356,207.00510770080703,3,35707
438.95009561300003,410.70568880200005,402.86517006202746,387.5751975178541,1,4219
453.14975168800004,522.0309924300001,266.9362531308751,434.0315464138808,10,42204
442.461283297,293.235806727,506.68599468513537,366.62319928405896,13,25892
378.48537829000003,169.569711092,215.39754730506945,184.3417885899367,6,16269
463.786584966,144.83649196500002,241.0057411794286,213.0841138958754,7,18902
211.445787735,262.30637404000004,150.3122673635106,165.91085821388384,4,21558
470.91223056,268.5025876,521.0551605825048,258.69001477955,14,27311
200.808954457,416.90190236200004,403.17963820739794,352.96265512703076,1,6343
186.60929838200002,404.56111035500004,400.60424667640734,357.9145255684675,1,10392
76.41996724,435.490543042,344.79323935552645,140.01026183365008,5,11744
374.97419060600004,324.16523941400004,526.6380653981786,455.04750043151995,0,15290
328.760764471,194.30293021900002,184.42132335945178,157.14076787231585,6,26917
325.19794167400005,509.690200423,412.64095765396166,527.2548320889296,9,41018
243.45955779500002,367.435464108,33.0101833943944,164.51363593338152,3,38612
218.571433329,262.30637404000004,138.42956882759142,168.72605711219927,4,29388
470.91223056,355.04303698800004,417.9397569303136,335.75907379387036,1,3379
183.04647558500002,423.09811592200003,371.2100670938115,151.77989035843035,5,23553
161.721173916,348.898458541,315.1125298146825,237.2892978787245,7,17761
264.784859464,355.094672101,60.64151388450671,270.250147879106,2,37760
442.461283297,454.027548609,353.4440980558019,452.31643944976946,8,34241
254.096391073,200.499143779,282.5669394139867,250.9420397877516,7,14151
478.037876154,416.90190236200004,439.6088228826146,396.3220718502821,1,1470
357.16007662100003,169.569711092,265.4582248334508,241.2157791852774,7,8638
271.910505058,441.635121489,246.8457208280187,305.6522908806624,10,27487
339.397597749,361.23925054800003,536.8590937261205,487.01254159210345,0,24105
392.736669478,355.04303698800004,509.0724812154393,445.78034907577654,0,7735
211.445787735,274.69880116,111.51281458183337,176.42008095977923,4,33170
310.99828559900004,188.106716659,224.71302014633227,200.39854675529617,6,18032
332.32358726800004,410.70568880200005,500.35898548408557,511.7454650997939,0,22882
318.07229608,324.16523941400004,520.0581417684178,492.2037008404555,0,24079
431.82445001900004,484.905346183,330.4352895621877,451.573789417726,8,31168
467.34940776300004,287.039593167,432.71807295127917,395.51270037887707,1,3280
410.49914835000004,324.16523941400004,511.8692265157323,433.648026287538,0,18147
339.397597749,237.57315491300002,37.48177152916003,191.51698976753374,3,38676
111.94492498400001,324.16523941400004,364.00090318962145,160.57657033203265,5,22114
218.571433329,410.70568880200005,228.12462312027026,330.3831043839278,10,20790
389.17384668100004,150.981070412,292.42722851081896,251.01955115793365,7,6308
367.84854501200005,410.70568880200005,512.1364579801183,499.1072300076308,0,21690
382.04820108700005,249.965582033,21.603308737717157,250.30408978460449,2,22201
485.111886635,305.576598734,425.4731641416173,363.92923623321667,1,16890
307.435462802,256.11016048,31.818996489487176,196.64746552703997,3,35156
90.61962331500001,423.09811592200003,353.21130019470263,138.71476680038592,7,1980
300.309817208,305.576598734,465.56438070579577,388.6086347698988,1,11860
474.47505335700004,163.37349753200002,168.9415798787694,130.93305855987688,6,48167
254.096391073,336.50603142100005,55.08881670280505,271.7623266577544,2,34185
442.461283297,416.90190236200004,376.3075099591832,389.56748276947155,1,9588
392.736669478,280.84337960700003,536.8941174153905,439.5167472958388,0,20173
286.110161133,268.5025876,23.329912245712762,194.13356810806414,3,30582
289.67298393000004,200.447508666,202.8022394780736,168.79199773071429,6,24628
421.135981628,429.294329482,374.96695977493334,393.06691914795056,1,17924
289.67298393000004,460.22376216900005,243.90712243362478,318.40924054382464,10,25330
474.47505335700004,447.831335049,359.0175853376012,455.56913644073626,8,29159
481.600698951,410.70568880200005,431.7770944242101,364.82993394134655,1,1362
335.83477495200003,367.435464108,526.2447462682347,508.0730322003188,0,20723
342.960420546,429.294329482,490.2516589765172,503.8755300640883,9,22337
303.872640005,311.772812294,467.22422701164294,388.5104539990248,1,17107
396.247857162,188.106716659,132.4908004407506,139.18384343383929,4,22116
460.27539728200003,348.898458541,414.34580546661425,320.22198468444964,1,15797
90.61962331500001,410.75732391500003,382.14702469154406,132.61547118423601,5,16269
104.87091450300001,324.16523941400004,359.0700731877904,153.5394433140578,5,23155
154.595528322,447.831335049,332.82976087971736,164.8687604069533,5,25418
481.54906383800005,150.981070412,184.7980604772191,128.46363812683245,6,45677
449.586928891,293.235806727,504.8118696813207,365.5232074856581,13,18273
382.04820108700005,200.447508666,121.94627386375475,139.5896437763991,4,32166
215.008610532,404.56111035500004,274.97572463794756,269.3333520740094,7,10805
360.722899418,423.09811592200003,488.2206426267247,501.83187752960345,0,20900
133.270226653,385.972469675,440.9086332921605,50.80505639312884,11,17746
286.110161133,243.76936847300001,36.52700048728991,174.61727887390276,3,28907
446.02410609400005,175.71428953900002,121.77620989128161,136.90544396637102,4,27531
410.49914835000004,522.0309924300001,272.9111538533788,421.9099286198439,10,42130
446.02410609400005,398.36489679500005,403.557382643662,385.55370599029675,1,5844
207.93460005100002,404.56111035500004,279.00975507541705,262.7028095722021,7,10558
179.483652788,367.435464108,320.2710045766752,219.70107585189956,7,17052
332.32358726800004,200.447508666,179.92818218513537,159.77700978515765,6,23312
325.19794167400005,188.106716659,191.6242585782628,143.9130547642531,6,25463
374.97419060600004,225.18072779300002,72.89329630180407,210.4487720131697,3,39031
442.461283297,342.70224498100004,445.02454859062243,384.5579150318922,12,6489
179.483652788,280.84337960700003,209.5365152959447,187.0608511566939,6,20651
332.32358726800004,225.23236290600002,43.236862242661005,169.88952785728594,3,33442
229.25990172000002,268.5025876,115.42931658073473,169.18876796959063,4,26249
424.69880442500005,336.50603142100005,474.3277774457555,406.4779165386977,1,17064
442.461283297,169.569711092,156.1925874356847,136.75457268951556,6,36623
207.93460005100002,379.827891228,178.09327703758288,176.62591964004656,6,21667
364.285722215,305.576598734,498.5210285787206,465.8123376965346,0,21952
399.810679959,416.90190236200004,482.3499665860753,423.9285591244521,0,20888
257.65921387000003,293.235806727,23.870264113388544,194.08110409973284,3,36205
456.712574485,441.635121489,366.8262587194066,430.31257420776507,8,26633
278.98451553900003,317.969025854,44.45253473564196,289.56933945415636,2,26539
204.37177725400002,423.09811592200003,407.96471697135973,350.6312850117506,1,8969
385.611023884,169.569711092,197.02912431999255,157.4356320500197,6,19481
339.397597749,373.631677668,503.8024769429784,429.49444085357806,0,16969
435.387272816,441.635121489,381.414614737473,395.5115321278395,1,12949
257.65921387000003,478.76076773600005,317.6154108051877,253.3332723378958,7,5204
247.02238059200002,287.039593167,25.664840758286005,192.57684975860735,3,34202
378.48537829000003,404.56111035500004,520.020423949204,480.9668663143935,0,20704
470.91223056,416.90190236200004,435.2228389386754,383.8857415318312,1,3940
257.65921387000003,404.56111035500004,230.9504316453557,321.17736369369646,10,31966
428.261627222,268.5025876,484.47538477226306,364.0961173176588,13,15851
254.096391073,385.972469675,98.35671049400378,167.36950904129168,4,30491
278.98451553900003,392.168683235,65.25865656181384,272.37553477285525,2,37610
325.19794167400005,237.57315491300002,39.05645471855212,184.88684922454974,3,28019
247.02238059200002,410.70568880200005,227.97127229019213,329.6885016560378,10,41189
438.95009561300003,484.905346183,331.6252731983285,447.5359442829909,8,28500
239.89673499800003,237.57315491300002,187.12590795799304,164.64426547287127,6,28073
460.22376216900005,212.839935786,14.900361121140008,234.977531731111,2,30398
136.83304945,416.90190236200004,381.5024243001561,135.23261576889178,5,29129
83.54561283400001,398.36489679500005,382.5659738187413,68.50097209213396,11,28390
353.64888893700004,249.965582033,54.19064623161364,233.8801535963835,2,24667
431.82445001900004,385.972469675,388.69588238044787,381.1194065213026,1,8414
339.397597749,460.22376216900005,464.6057830457311,515.7436969876112,9,19079
350.08606614,219.036149346,66.31480318351794,168.88466507194659,4,35447
414.061971147,169.569711092,168.79640680595446,139.29085761306902,6,26596
229.25990172000002,404.56111035500004,264.19428449913073,278.125579953176,7,16976
286.110161133,280.84337960700003,38.08959585472155,244.22263979910034,2,33453
396.29949227500003,249.965582033,18.68940454765368,258.1166829168619,2,20841
154.595528322,373.631677668,355.76995176120806,215.36801487205642,5,32064
175.920829991,274.69880116,212.2560845021825,189.00531560180804,6,19455
289.67298393000004,348.898458541,515.4073105458837,525.3041866421522,0,30298
378.537013403,478.76076773600005,429.5759187345128,510.47378808258196,9,37198
229.25990172000002,317.969025854,26.422964156113153,191.1228182911696,3,34003
175.920829991,423.09811592200003,374.69354730888415,84.99090701339861,11,27380
335.886410065,379.827891228,522.281108916245,515.7624128460707,0,28093
435.387272816,194.30293021900002,36.83532339378405,160.99342137573382,3,24083
90.61962331500001,472.56455417600006,292.44552117630053,161.05389624832293,5,8037
438.89846050000006,200.447508666,61.442266524277215,200.1655939221205,3,27345
140.395872247,373.631677668,438.71492010398913,76.34413272140642,11,20951
399.810679959,231.376941353,22.363959372482782,234.62488681076186,2,21242
428.261627222,231.376941353,19.95268923088122,254.3069976568045,2,21270
87.056800518,355.094672101,396.6839359407048,59.74675446746966,11,33040
310.99828559900004,336.50603142100005,537.3607502584081,487.9310014843764,0,19925
371.411367809,231.376941353,41.48713213249255,186.79809004066607,3,39363
403.37350275600005,398.36489679500005,459.1240034703832,404.0515068173232,1,11080
257.65921387000003,256.11016048,79.2973623876195,171.99502021072527,4,35997
410.49914835000004,299.432020287,545.4336510305028,449.28816586731097,0,26785
332.32358726800004,435.43890792900004,483.2418189649205,501.52322083709856,0,22445
126.196216172,336.50603142100005,378.8103030328374,76.01095467804095,11,27318
76.41996724,423.09811592200003,356.8230496053319,132.8122499584975,5,9528
271.910505058,454.027548609,243.72963172241262,331.9387856125655,10,37352
186.60929838200002,305.62823384700005,128.93042427345324,176.1589887738051,4,33917
300.309817208,317.969025854,520.178054392777,460.36796599624773,0,23135
247.02238059200002,299.432020287,30.912266791306024,214.41155701873916,3,33563
478.037876154,305.576598734,433.65839582725573,402.5320175289931,1,902
385.611023884,503.49398686300003,421.30012375160265,510.90737611053606,9,45019
225.69707892300002,410.70568880200005,228.1906591062169,330.7988587021651,10,37150
350.08606614,169.569711092,276.7361627225499,236.37402981517928,7,7148
406.936325553,478.76076773600005,342.81856578632403,441.4965394139113,8,46984
186.60929838200002,355.094672101,171.22845512672473,176.5067282318892,6,37573
438.89846050000006,188.106716659,91.009079039536,155.0393703579726,4,25684
271.910505058,342.70224498100004,46.46962744041491,283.22554111478945,2,30556
161.721173916,373.631677668,340.58544945760775,204.70193654297012,5,22744
410.49914835000004,398.36489679500005,381.0911105279546,391.9076088070692,1,8776
403.37350275600005,410.70568880200005,474.36140638633776,421.5623739361586,0,19770
282.547338336,336.50603142100005,469.28001505180407,390.2101400494398,1,12038
431.82445001900004,188.106716659,100.56968790336657,145.66868573425432,4,18492
428.261627222,305.576598734,535.0206242208104,431.9290164112868,0,20195
453.14975168800004,324.16523941400004,451.57247644706774,379.9846890568556,12,12001
357.211711734,441.635121489,483.7502823476415,524.0039470791639,0,28119
321.635118877,206.64372222600002,165.7435522679906,151.5477302670302,6,24259
442.461283297,355.04303698800004,442.0616970662694,384.62413579223767,1,5196
151.032705525,342.70224498100004,322.0558403325002,205.2203121781172,5,16299
424.69880442500005,237.57315491300002,37.5237331990819,258.6914840340437,2,17579
435.387272816,416.90190236200004,400.6503270272832,384.6961501240553,1,5177
367.84854501200005,423.09811592200003,494.6383581761937,507.5693491101088,0,20197
378.48537829000003,206.64372222600002,114.05216318412829,145.9466698765578,4,29527
335.83477495200003,355.094672101,485.60668093009997,482.36702710388323,0,17385
101.30809170600001,441.635121489,335.34251463457156,161.409211456758,5,15918
310.99828559900004,237.57315491300002,46.75801855369616,186.12773448227068,3,35468
442.461283297,503.49398686300003,320.4039530395265,450.4954579472365,8,27414
396.29949227500003,410.70568880200005,506.7344651822667,440.49321442840716,0,19975
470.91223056,169.569711092,157.55483967109728,132.94247418640276,4,13772
378.48537829000003,379.827891228,530.9434042577367,505.0819042324843,0,20315
435.387272816,515.83477887,263.9960334901433,433.6980584263625,10,46758
307.435462802,194.30293021900002,202.5130138997655,174.14999634025713,6,19139
261.222036667,237.57315491300002,132.42698770805407,160.65666705368182,4,23195
485.111886635,231.376941353,515.9985886220555,264.70934806389823,10,15325
378.48537829000003,231.376941353,70.20515066429186,216.57153099773544,3,24232
247.02238059200002,385.972469675,104.12582021995593,163.26622992752215,4,22637
247.02238059200002,212.839935786,209.4314561490636,170.999157726747,6,28494
478.037876154,392.168683235,418.57167345329333,343.5908856987776,1,7677
207.93460005100002,268.5025876,133.65430694862414,172.04489737747332,4,24817
261.222036667,398.36489679500005,105.62175375267077,162.24019557235857,4,39285
296.746994411,200.447508666,190.11707168861437,160.07746487854143,6,25707
328.760764471,280.84337960700003,37.977109969101434,290.86602658031603,2,30495
463.786584966,503.49398686300003,310.9342106883149,448.01503449676653,8,35569
225.69707892300002,287.039593167,52.21761328025866,190.9988108277144,3,39367
374.922555493,163.37349753200002,269.39232808395434,227.05093950031417,7,8041
250.58520338900001,305.576598734,28.079329550705438,199.62255984542986,3,40430
406.936325553,194.30293021900002,106.97756868644763,142.95985728500506,4,26722
378.48537829000003,256.11016048,30.358396590195184,269.2608467489304,2,19600
250.58520338900001,317.969025854,35.34134489341784,249.70679312942642,2,31593
403.37350275600005,373.631677668,487.77630192085314,419.7449091076674,0,7852
94.18244611200001,416.90190236200004,361.5145848397832,127.49708920715472,5,8094
218.571433329,398.36489679500005,288.9951036576848,236.87985569236892,7,13609
342.960420546,305.576598734,524.3141756658177,443.58987838028094,0,29206
463.786584966,330.309817861,423.8794551496129,368.57504874466076,1,22311
342.960420546,181.910503099,206.64871794029284,170.55470973251482,6,22329
172.358007194,367.435464108,324.30296477719355,204.46258217094558,5,18494
456.712574485,293.235806727,445.14123064323473,394.78802710769787,1,1783
360.722899418,522.0309924300001,414.5503090028386,526.2300375103773,9,37048
151.032705525,317.969025854,293.06143981262255,235.06542176006454,7,14270
453.14975168800004,435.43890792900004,377.1511600617986,412.0215776562514,1,22385
204.37177725400002,398.36489679500005,308.74357682510424,229.20521229503768,7,12026
374.97419060600004,249.965582033,21.122776091537958,234.88572269676345,2,24332
307.435462802,305.576598734,462.7831802968602,390.2133229374708,1,15061
307.435462802,466.368340616,247.7236972455602,304.4972899555983,10,22154
151.032705525,305.62823384700005,288.98547452732134,234.8868104815306,7,10950
264.784859464,243.76936847300001,77.3148880605321,168.6326387524428,4,28513
399.810679959,243.76936847300001,20.748840392075067,249.5929318666281,2,19461
104.87091450300001,336.50603142100005,377.0721779470067,86.47021085022112,11,33987
382.04820108700005,225.18072779300002,73.87105089469958,215.95756739376205,3,35995
286.110161133,441.635121489,85.81925493522692,283.086702525598,2,27299
392.736669478,528.22720599,319.17203006192256,255.0823363661589,7,15705
94.18244611200001,392.168683235,397.76446086212206,57.12760716674944,11,31879
438.89846050000006,262.30637404000004,498.12139135643054,364.5177903771223,13,13815
90.61962331500001,447.831335049,334.75723725601244,154.0182474255385,5,15479
296.746994411,188.106716659,250.93045097633413,240.08234173057693,7,9857
442.461283297,404.56111035500004,391.0492585305791,387.04620629547253,1,4713
296.746994411,385.972469675,514.8075805310826,522.3641040921034,0,29845
424.69880442500005,311.772812294,462.86145311637927,380.4863694310011,12,9540
424.69880442500005,423.09811592200003,388.69382005973864,385.95171004531994,1,8620
264.784859464,293.235806727,31.739245474777704,240.40071994064468,2,32155
225.69707892300002,274.69880116,79.162155211411,176.84061557052752,4,34235
215.008610532,280.84337960700003,95.66548925682116,173.89106184242388,4,28963
328.760764471,416.90190236200004,485.7185588483434,491.54700070617815,0,12939
389.17384668100004,287.039593167,539.3723593358617,440.265035927278,0,28698
200.808954457,342.70224498100004,93.16681486412097,184.12091165779253,4,36297
417.62479394400003,497.29777330300004,324.41053886755515,446.7270138859572,8,36649
193.683308863,317.969025854,102.91777712150622,186.85631781814715,4,25913
87.056800518,379.827891228,445.7597957257848,46.389782726747,11,28637
449.586928891,206.64372222600002,24.662505209885126,211.30741268394607,3,24265
470.91223056,404.56111035500004,450.0336037282567,378.327346146089,12,3515
119.070570578,398.36489679500005,382.40523797317553,67.06318885086199,11,38311
367.84854501200005,336.50603142100005,490.443311751328,469.7488430142226,0,23195
115.507747781,355.094672101,423.5053406362157,55.23020058868548,11,37673
339.397597749,200.447508666,160.14990669532824,147.7994802594008,6,24977
460.27539728200003,373.631677668,416.539959729157,330.2629652619185,1,8964
314.561108396,379.827891228,511.36985880180407,518.6584118008436,0,28034
278.98451553900003,478.76076773600005,265.6556354169469,290.5938881635489,7,18898
136.83304945,404.56111035500004,378.5495207910161,69.97832089660784,11,36276
175.920829991,324.16523941400004,149.3258343343358,177.52138406036516,4,24078
215.008610532,429.294329482,227.34339696212817,326.515537798387,10,19552
257.65921387000003,219.036149346,170.78783375068713,165.71240454910418,6,27247
90.61962331500001,348.898458541,382.132981837235,66.80178672073504,11,37909
453.14975168800004,398.36489679500005,421.365045130692,388.94929915664807,1,2219
382.04820108700005,509.690200423,415.8759699468236,522.4268558621229,9,45914
87.056800518,367.435464108,418.4486554269414,52.97375947235247,11,41445
161.721173916,447.831335049,346.07885938926745,159.3446019291701,5,19933
453.14975168800004,385.972469675,448.57405287071276,376.3550284504713,12,5909
215.008610532,268.5025876,117.34622579856921,175.17527967689654,4,31630
143.958695044,330.36145297400003,336.632733166657,177.66505509613177,5,16325
161.721173916,287.039593167,250.27728539749197,236.218130886537,7,12347
94.18244611200001,367.435464108,424.557183802567,53.12515527008196,11,37730
463.786584966,466.368340616,348.23489052101183,459.30496484039446,8,28878
275.421692742,385.972469675,60.085760176620965,259.87134419379845,2,36235
140.395872247,348.898458541,336.20161724134493,204.19523149727004,5,24903
328.760764471,379.827891228,508.13606840416,504.48268681762835,0,26958
94.18244611200001,454.027548609,316.3637244407754,160.3969815373244,5,22306
470.91223056,429.294329482,422.63254982276965,369.30290490387097,1,9741
168.84681951000002,410.75732391500003,383.8384316567998,67.48701363800188,11,28374
421.135981628,157.177283972,188.32336527153063,137.93923884628435,6,25551
474.47505335700004,361.23925054800003,417.9794476632695,341.1342146992506,1,6043
474.47505335700004,188.106716659,45.3510151509862,171.42217189071795,3,30429
435.387272816,305.576598734,494.52100855155993,377.28809148071423,13,13242
147.52151784100002,311.772812294,310.3149243895631,233.1978741288008,7,13010
346.52324334300005,299.432020287,497.621046126328,457.3916557431044,0,37091
456.712574485,503.49398686300003,310.16411346241046,449.18921023605486,8,33618
310.99828559900004,423.09811592200003,484.1479883794408,487.26025849578997,0,26376
119.070570578,410.75732391500003,380.7289586667638,132.63899117706438,5,34510
421.135981628,169.569711092,167.10893970771838,133.47584038971087,6,23002
101.30809170600001,342.70224498100004,386.9197295312505,61.119759380799735,11,30622
108.382102187,317.969025854,342.5832555894475,164.0689375996413,5,18172
87.108435631,466.368340616,285.9364674691777,160.9881165623488,5,15718
236.333912201,392.168683235,262.54009467407275,224.74373310802596,7,17961
168.795184397,274.69880116,265.9216986302953,231.5942558646025,7,14424
300.309817208,355.094672101,487.8442512158971,487.69923478363177,0,23937
321.635118877,515.83477887,414.3705473546605,514.2565134167494,9,25301
428.261627222,466.368340616,352.6781068448644,461.6360428929152,8,31236
200.808954457,367.435464108,123.21243149086047,164.52184945343157,4,28389
478.037876154,243.76936847300001,523.5567675237279,256.2012496590437,14,30876
275.421692742,435.43890792900004,78.11366182609606,277.5617460906329,2,34120
470.91223056,293.235806727,434.10625320716906,400.31305581329485,1,902
83.54561283400001,435.490543042,344.2803473476987,142.5812128186049,5,11319
115.507747781,367.435464108,447.5980148915868,48.63086968658587,11,30221
346.52324334300005,274.69880116,39.387045920334344,293.10293525455614,2,30014
382.04820108700005,299.432020287,509.5373616819005,428.65024834869524,0,17382
190.120486066,311.772812294,104.20445066734362,181.38517767189165,4,28620
481.54906383800005,311.772812294,423.80028826042223,362.49082714317456,1,14566
225.69707892300002,423.09811592200003,229.52752572341967,332.73199826477185,10,32205
350.08606614,280.84337960700003,461.4596830014806,382.3131445050062,12,10839
417.62479394400003,447.831335049,446.7571840886693,504.18740540741106,9,27950
446.02410609400005,447.831335049,365.10840815349627,444.6255210041823,8,22410
172.358007194,404.56111035500004,392.1176837091069,68.00146132705828,5,25154
470.91223056,181.910503099,95.92431646629382,148.3489039540114,4,23295
453.14975168800004,225.18072779300002,19.27548509880114,273.12525764105936,2,15970
204.37177725400002,373.631677668,146.3193760518651,154.9970391392531,4,21618
389.17384668100004,200.447508666,111.5117178563695,155.72812587021014,4,28323
154.595528322,324.16523941400004,301.09447252794314,217.39045411346572,7,16408
367.84854501200005,163.37349753200002,276.5823112134557,229.76847022770065,7,8434
318.07229608,336.50603142100005,524.5097981099706,457.782125771028,0,22266
481.600698951,398.36489679500005,431.3176856641393,391.73717528579846,1,3027
392.736669478,379.827891228,509.37465292259265,453.3711674809279,0,19157
406.936325553,206.64372222600002,35.880647719345575,162.96135216949602,3,27671
193.683308863,392.168683235,313.9101946060281,232.8065487742247,7,13095
250.58520338900001,243.76936847300001,134.9693046216588,163.81512910125872,4,22737
389.17384668100004,299.432020287,539.3823013906102,446.48747473953387,0,20914
115.507747781,392.168683235,400.7111416463475,59.42117005584856,11,36317
364.285722215,416.90190236200004,515.5787215833287,507.61688977478167,0,22220
236.333912201,416.90190236200004,225.7209168080907,331.423425972444,10,35537
111.94492498400001,447.831335049,327.7798847560506,162.26928263900896,5,15069
261.222036667,460.22376216900005,272.78247934623766,279.12603050468584,7,13278
350.08606614,194.30293021900002,170.43595176979113,143.20225745437762,6,26002
470.91223056,305.576598734,436.6800413732152,401.9292476773085,1,1059
161.721173916,460.22376216900005,308.92457675977755,161.95336610077044,5,9868
321.635118877,256.11016048,21.471367896042352,197.95570999382159,3,34651
318.07229608,497.29777330300004,410.83655220314074,531.8982484936537,9,35987
403.37350275600005,460.172127056,437.9285321836095,398.4760764241041,1,6496
76.41996724,398.36489679500005,379.8537181024175,133.60977202652117,5,28455
438.89846050000006,249.965582033,433.2204328183751,383.3866479992689,1,3060
421.135981628,243.76936847300001,42.49800306602526,261.3320122659029,2,13825
193.683308863,280.84337960700003,143.85572534843493,174.96765881775042,4,29622
104.87091450300001,311.772812294,316.96012851639796,169.82268124817034,5,12433
417.62479394400003,460.172127056,345.2118159536939,463.5108116268935,8,31882
339.397597749,188.106716659,189.2376289968114,150.09975463150164,6,25110
414.061971147,206.64372222600002,35.12359720512438,162.58479386566302,3,26188
286.110161133,429.294329482,77.31248003288317,282.9904767870726,2,32770
378.48537829000003,330.309817861,496.505700171433,456.37984305618426,0,21540
335.83477495200003,219.036149346,90.63109022422839,165.54271012542864,4,30883
168.84681951000002,398.36489679500005,409.6392856244664,58.57275754211565,11,24343
204.37177725400002,287.039593167,103.31550699516345,171.9195130467238,4,27680
342.960420546,169.569711092,300.9637580518346,243.7239471077742,7,13730
293.235806727,404.56111035500004,493.0837736730199,519.484150707704,0,24920
378.48537829000003,305.576598734,546.6734514836888,468.0847766995253,0,26576
328.760764471,219.036149346,92.34682184501696,165.97749620674273,4,31614
293.235806727,355.094672101,514.5942793492894,522.2372415661634,0,26856
254.096391073,237.57315491300002,159.46642023368884,158.19224148986956,6,23288
478.037876154,317.969025854,423.7316952352147,364.43713337181225,1,14814
229.25990172000002,256.11016048,127.61449676796008,177.12388664482256,4,25534
321.635118877,441.635121489,482.0042954091649,530.3031566738905,0,26910
222.13425612600003,305.62823384700005,62.12814909263659,193.0017474293532,3,33671
161.721173916,324.16523941400004,182.99307686134387,177.12375551460406,6,28332
314.50947328300003,256.11016048,33.0219135884862,189.66410189865252,3,32041
